id_tienda,tipo_tienda,provincia,supervisor,fecha,dia_del_mes,mes_del_anio,semana_del_anio,es_quincena,es_feriado,dia_de_la_semana,horas_operacion,pos_en_uso,clientes_totales,clientes_vip,volumen,
xyz,FS,SAN JOSE,2015622_080,12/08/2016, 12 , 8 , 33 , FALSO , NO ,Viernes,24,ND,563,80,alto,
xyz,FS,SAN JOSE,2015622_080,13/08/2016, 13 , 8 , 33 , VERDADERO , NO ,Sabado,24,ND,628,123,alto,
xyz,FS,SAN JOSE,2015622_080,14/08/2016, 14 , 8 , 34 , VERDADERO , NO ,Domingo,23,ND,471,98,medio,
xyz,FS,SAN JOSE,2015622_080,15/08/2016, 15 , 8 , 34 , VERDADERO , Feriado ,Lunes,21,ND,416,68,medio,
xyz,FS,SAN JOSE,2015622_080,16/08/2016, 16 , 8 , 34 , VERDADERO , NO ,Martes,20,ND,397,41,medio,
xyz,FS,SAN JOSE,2015622_080,17/08/2016, 17 , 8 , 34 , VERDADERO , NO ,Miercoles,20,ND,347,31,medio,
xyz,FS,SAN JOSE,2015622_080,18/08/2016, 18 , 8 , 34 , FALSO , NO ,Jueves,21,ND,398,35,medio,
xyz,FS,SAN JOSE,2015622_080,19/08/2016, 19 , 8 , 34 , FALSO , NO ,Viernes,24,ND,555,76,alto,
xyz,FS,SAN JOSE,2015622_080,20/08/2016, 20 , 8 , 34 , FALSO , NO ,Sabado,24,ND,640,102,alto,
xyz,FS,SAN JOSE,2015622_080,21/08/2016, 21 , 8 , 35 , FALSO , NO ,Domingo,23,ND,488,104,medio,
xyz,FS,SAN JOSE,2015622_080,22/08/2016, 22 , 8 , 35 , FALSO , NO ,Lunes,19,ND,320,29,medio,
xyz,FS,SAN JOSE,2015622_080,23/08/2016, 23 , 8 , 35 , FALSO , NO ,Martes,19,ND,439,39,medio,
xyz,FS,SAN JOSE,2015622_080,24/08/2016, 24 , 8 , 35 , FALSO , NO ,Miercoles,20,ND,372,38,medio,
xyz,FS,SAN JOSE,2015622_080,25/08/2016, 25 , 8 , 35 , FALSO , NO ,Jueves,23,ND,408,46,medio,
xyz,FS,SAN JOSE,2015622_080,26/08/2016, 26 , 8 , 35 , FALSO , NO ,Viernes,24,ND,580,76,alto,
xyz,FS,SAN JOSE,2015622_080,27/08/2016, 27 , 8 , 35 , FALSO , NO ,Sabado,24,ND,625,112,alto,
xyz,FS,SAN JOSE,2015622_080,28/08/2016, 28 , 8 , 36 , VERDADERO , NO ,Domingo,22,ND,533,116,alto,
xyz,FS,SAN JOSE,2015622_080,29/08/2016, 29 , 8 , 36 , VERDADERO , NO ,Lunes,20,ND,345,36,medio,
xyz,FS,SAN JOSE,2015622_080,30/08/2016, 30 , 8 , 36 , VERDADERO , NO ,Martes,19,ND,449,35,medio,
xyz,FS,SAN JOSE,2015622_080,31/08/2016, 31 , 8 , 36 , VERDADERO , NO ,Miercoles,19,ND,402,46,medio,
xyz,FS,SAN JOSE,2015622_080,01/09/2016, 1 , 9 , 36 , VERDADERO , NO ,Jueves,22,ND,443,55,medio,
xyz,FS,SAN JOSE,2015622_080,02/09/2016, 2 , 9 , 36 , VERDADERO , NO ,Viernes,24,ND,575,73,alto,
xyz,FS,SAN JOSE,2015622_080,03/09/2016, 3 , 9 , 36 , VERDADERO , NO ,Sabado,24,ND,647,138,alto,
xyz,FS,SAN JOSE,2015622_080,04/09/2016, 4 , 9 , 37 , FALSO , NO ,Domingo,22,ND,517,123,alto,
xyz,FS,SAN JOSE,2015622_080,05/09/2016, 5 , 9 , 37 , FALSO , NO ,Lunes,19,ND,337,35,medio,
xyz,FS,SAN JOSE,2015622_080,06/09/2016, 6 , 9 , 37 , FALSO , NO ,Martes,19,ND,375,35,medio,
xyz,FS,SAN JOSE,2015622_080,07/09/2016, 7 , 9 , 37 , FALSO , NO ,Miercoles,22,ND,358,45,medio,
xyz,FS,SAN JOSE,2015622_080,08/09/2016, 8 , 9 , 37 , FALSO , NO ,Jueves,24,ND,433,56,medio,
xyz,FS,SAN JOSE,2015622_080,09/09/2016, 9 , 9 , 37 , FALSO , NO ,Viernes,24,ND,641,304,alto,
xyz,FS,SAN JOSE,2015622_080,10/09/2016, 10 , 9 , 37 , FALSO , NO ,Sabado,24,ND,658,159,alto,
xyz,FS,SAN JOSE,2015622_080,11/09/2016, 11 , 9 , 38 , FALSO , NO ,Domingo,22,ND,511,147,alto,
xyz,FS,SAN JOSE,2015622_080,12/09/2016, 12 , 9 , 38 , FALSO , NO ,Lunes,20,ND,313,32,medio,
xyz,FS,SAN JOSE,2015622_080,13/09/2016, 13 , 9 , 38 , VERDADERO , NO ,Martes,20,ND,459,41,medio,
xyz,FS,SAN JOSE,2015622_080,14/09/2016, 14 , 9 , 38 , VERDADERO , NO ,Miercoles,23,ND,536,60,alto,
xyz,FS,SAN JOSE,2015622_080,15/09/2016, 15 , 9 , 38 , VERDADERO , Feriado ,Jueves,23,ND,601,97,alto,
xyz,FS,SAN JOSE,2015622_080,16/09/2016, 16 , 9 , 38 , VERDADERO , NO ,Viernes,24,ND,587,86,alto,
xyz,FS,SAN JOSE,2015622_080,17/09/2016, 17 , 9 , 38 , VERDADERO , NO ,Sabado,24,ND,693,120,alto,
xyz,FS,SAN JOSE,2015622_080,18/09/2016, 18 , 9 , 39 , FALSO , NO ,Domingo,20,ND,512,133,alto,
xyz,FS,SAN JOSE,2015622_080,19/09/2016, 19 , 9 , 39 , FALSO , NO ,Lunes,19,ND,342,36,medio,
xyz,FS,SAN JOSE,2015622_080,20/09/2016, 20 , 9 , 39 , FALSO , NO ,Martes,20,ND,423,43,medio,
xyz,FS,SAN JOSE,2015622_080,21/09/2016, 21 , 9 , 39 , FALSO , NO ,Miercoles,21,ND,375,37,medio,
xyz,FS,SAN JOSE,2015622_080,22/09/2016, 22 , 9 , 39 , FALSO , NO ,Jueves,24,ND,401,41,medio,
xyz,FS,SAN JOSE,2015622_080,23/09/2016, 23 , 9 , 39 , FALSO , NO ,Viernes,24,ND,581,69,alto,
xyz,FS,SAN JOSE,2015622_080,24/09/2016, 24 , 9 , 39 , FALSO , NO ,Sabado,24,ND,650,115,alto,
xyz,FS,SAN JOSE,2015622_080,25/09/2016, 25 , 9 , 40 , FALSO , NO ,Domingo,23,ND,523,106,alto,
xyz,FS,SAN JOSE,2015622_080,26/09/2016, 26 , 9 , 40 , FALSO , NO ,Lunes,19,ND,337,43,medio,
xyz,FS,SAN JOSE,2015622_080,27/09/2016, 27 , 9 , 40 , FALSO , NO ,Martes,18,ND,398,40,medio,
xyz,FS,SAN JOSE,2015622_080,28/09/2016, 28 , 9 , 40 , VERDADERO , NO ,Miercoles,22,ND,376,47,medio,
xyz,FS,SAN JOSE,2015622_080,29/09/2016, 29 , 9 , 40 , VERDADERO , NO ,Jueves,24,ND,442,50,medio,
xyz,FS,SAN JOSE,2015622_080,30/09/2016, 30 , 9 , 40 , VERDADERO , NO ,Viernes,24,ND,602,94,alto,
xyz,FS,SAN JOSE,2015622_080,01/10/2016, 1 , 10 , 40 , VERDADERO , NO ,Sabado,24,ND,675,131,alto,
xyz,FS,SAN JOSE,2015622_080,02/10/2016, 2 , 10 , 41 , VERDADERO , NO ,Domingo,22,ND,558,140,alto,
xyz,FS,SAN JOSE,2015622_080,03/10/2016, 3 , 10 , 41 , VERDADERO , NO ,Lunes,19,ND,354,41,medio,
xyz,FS,SAN JOSE,2015622_080,04/10/2016, 4 , 10 , 41 , FALSO , NO ,Martes,19,ND,404,50,medio,
xyz,FS,SAN JOSE,2015622_080,05/10/2016, 5 , 10 , 41 , FALSO , NO ,Miercoles,22,ND,369,50,medio,
xyz,FS,SAN JOSE,2015622_080,06/10/2016, 6 , 10 , 41 , FALSO , NO ,Jueves,24,ND,393,50,medio,
xyz,FS,SAN JOSE,2015622_080,07/10/2016, 7 , 10 , 41 , FALSO , NO ,Viernes,24,ND,513,67,alto,
xyz,FS,SAN JOSE,2015622_080,08/10/2016, 8 , 10 , 41 , FALSO , NO ,Sabado,24,ND,612,115,alto,
xyz,FS,SAN JOSE,2015622_080,09/10/2016, 9 , 10 , 42 , FALSO , NO ,Domingo,20,ND,458,115,medio,
xyz,FS,SAN JOSE,2015622_080,10/10/2016, 10 , 10 , 42 , FALSO , NO ,Lunes,19,ND,319,46,medio,
xyz,FS,SAN JOSE,2015622_080,11/10/2016, 11 , 10 , 42 , FALSO , NO ,Martes,19,ND,399,45,medio,
xyz,FS,SAN JOSE,2015622_080,12/10/2016, 12 , 10 , 42 , FALSO , NO ,Miercoles,23,ND,348,49,medio,
xyz,FS,SAN JOSE,2015622_080,13/10/2016, 13 , 10 , 42 , VERDADERO , NO ,Jueves,24,ND,449,45,medio,
xyz,FS,SAN JOSE,2015622_080,14/10/2016, 14 , 10 , 42 , VERDADERO , NO ,Viernes,24,ND,578,86,alto,
xyz,FS,SAN JOSE,2015622_080,15/10/2016, 15 , 10 , 42 , VERDADERO , NO ,Sabado,24,ND,699,149,alto,
xyz,FS,SAN JOSE,2015622_080,16/10/2016, 16 , 10 , 43 , VERDADERO , NO ,Domingo,22,ND,556,113,alto,
xyz,FS,SAN JOSE,2015622_080,17/10/2016, 17 , 10 , 43 , VERDADERO , Feriado ,Lunes,19,ND,416,89,medio,
xyz,FS,SAN JOSE,2015622_080,18/10/2016, 18 , 10 , 43 , FALSO , NO ,Martes,19,ND,424,35,medio,
xyz,FS,SAN JOSE,2015622_080,19/10/2016, 19 , 10 , 43 , FALSO , NO ,Miercoles,22,ND,360,44,medio,
xyz,FS,SAN JOSE,2015622_080,20/10/2016, 20 , 10 , 43 , FALSO , NO ,Jueves,24,ND,423,57,medio,
xyz,FS,SAN JOSE,2015622_080,21/10/2016, 21 , 10 , 43 , FALSO , NO ,Viernes,24,ND,509,68,alto,
xyz,FS,SAN JOSE,2015622_080,22/10/2016, 22 , 10 , 43 , FALSO , NO ,Sabado,24,ND,642,121,alto,
xyz,FS,SAN JOSE,2015622_080,23/10/2016, 23 , 10 , 44 , FALSO , NO ,Domingo,22,ND,506,123,alto,
xyz,FS,SAN JOSE,2015622_080,24/10/2016, 24 , 10 , 44 , FALSO , NO ,Lunes,19,ND,327,32,medio,
xyz,FS,SAN JOSE,2015622_080,25/10/2016, 25 , 10 , 44 , FALSO , NO ,Martes,20,ND,397,35,medio,
xyz,FS,SAN JOSE,2015622_080,26/10/2016, 26 , 10 , 44 , FALSO , NO ,Miercoles,23,ND,371,44,medio,
xyz,FS,SAN JOSE,2015622_080,27/10/2016, 27 , 10 , 44 , FALSO , NO ,Jueves,24,ND,408,44,medio,
xyz,FS,SAN JOSE,2015622_080,28/10/2016, 28 , 10 , 44 , VERDADERO , NO ,Viernes,24,ND,535,68,alto,
xyz,FS,SAN JOSE,2015622_080,29/10/2016, 29 , 10 , 44 , VERDADERO , NO ,Sabado,24,ND,726,117,alto,
xyz,FS,SAN JOSE,2015622_080,30/10/2016, 30 , 10 , 45 , VERDADERO , NO ,Domingo,22,ND,516,118,alto,
xyz,FS,SAN JOSE,2015622_080,31/10/2016, 31 , 10 , 45 , VERDADERO , NO ,Lunes,20,ND,362,47,medio,
xyz,FS,SAN JOSE,2015622_080,01/11/2016, 1 , 11 , 45 , VERDADERO , NO ,Martes,19,ND,419,36,medio,
xyz,FS,SAN JOSE,2015622_080,02/11/2016, 2 , 11 , 45 , VERDADERO , NO ,Miercoles,22,ND,377,46,medio,
xyz,FS,SAN JOSE,2015622_080,03/11/2016, 3 , 11 , 45 , VERDADERO , NO ,Jueves,23,ND,450,49,medio,
xyz,FS,SAN JOSE,2015622_080,04/11/2016, 4 , 11 , 45 , FALSO , NO ,Viernes,24,ND,540,80,alto,
xyz,FS,SAN JOSE,2015622_080,05/11/2016, 5 , 11 , 45 , FALSO , NO ,Sabado,24,ND,662,129,alto,
xyz,FS,SAN JOSE,2015622_080,06/11/2016, 6 , 11 , 46 , FALSO , NO ,Domingo,23,ND,519,122,alto,
xyz,FS,SAN JOSE,2015622_080,07/11/2016, 7 , 11 , 46 , FALSO , NO ,Lunes,19,ND,344,40,medio,
xyz,FS,SAN JOSE,2015622_080,08/11/2016, 8 , 11 , 46 , FALSO , NO ,Martes,20,ND,402,52,medio,
xyz,FS,SAN JOSE,2015622_080,09/11/2016, 9 , 11 , 46 , FALSO , NO ,Miercoles,22,ND,346,41,medio,
xyz,FS,SAN JOSE,2015622_080,10/11/2016, 10 , 11 , 46 , FALSO , NO ,Jueves,24,ND,409,52,medio,
xyz,FS,SAN JOSE,2015622_080,11/11/2016, 11 , 11 , 46 , FALSO , NO ,Viernes,24,ND,478,68,medio,
xyz,FS,SAN JOSE,2015622_080,12/11/2016, 12 , 11 , 46 , FALSO , NO ,Sabado,24,ND,644,115,alto,
xyz,FS,SAN JOSE,2015622_080,13/11/2016, 13 , 11 , 47 , VERDADERO , NO ,Domingo,22,ND,494,113,medio,
xyz,FS,SAN JOSE,2015622_080,14/11/2016, 14 , 11 , 47 , VERDADERO , NO ,Lunes,19,ND,351,34,medio,
xyz,FS,SAN JOSE,2015622_080,15/11/2016, 15 , 11 , 47 , VERDADERO , NO ,Martes,20,ND,444,44,medio,
xyz,FS,SAN JOSE,2015622_080,16/11/2016, 16 , 11 , 47 , VERDADERO , NO ,Miercoles,22,ND,405,54,medio,
xyz,FS,SAN JOSE,2015622_080,17/11/2016, 17 , 11 , 47 , VERDADERO , NO ,Jueves,24,ND,473,56,medio,
xyz,FS,SAN JOSE,2015622_080,18/11/2016, 18 , 11 , 47 , FALSO , NO ,Viernes,24,ND,646,87,alto,
xyz,FS,SAN JOSE,2015622_080,19/11/2016, 19 , 11 , 47 , FALSO , NO ,Sabado,24,ND,614,123,alto,
xyz,FS,SAN JOSE,2015622_080,20/11/2016, 20 , 11 , 48 , FALSO , NO ,Domingo,21,ND,488,124,medio,
xyz,FS,SAN JOSE,2015622_080,21/11/2016, 21 , 11 , 48 , FALSO , NO ,Lunes,19,ND,346,33,medio,
xyz,FS,SAN JOSE,2015622_080,22/11/2016, 22 , 11 , 48 , FALSO , NO ,Martes,19,ND,407,44,medio,
xyz,FS,SAN JOSE,2015622_080,23/11/2016, 23 , 11 , 48 , FALSO , NO ,Miercoles,22,ND,345,44,medio,
xyz,FS,SAN JOSE,2015622_080,24/11/2016, 24 , 11 , 48 , FALSO , NO ,Jueves,22,ND,365,51,medio,
xyz,FS,SAN JOSE,2015622_080,25/11/2016, 25 , 11 , 48 , FALSO , NO ,Viernes,24,ND,523,80,alto,
xyz,FS,SAN JOSE,2015622_080,26/11/2016, 26 , 11 , 48 , FALSO , NO ,Sabado,24,ND,691,146,alto,
xyz,FS,SAN JOSE,2015622_080,27/11/2016, 27 , 11 , 49 , FALSO , NO ,Domingo,21,ND,469,108,medio,
xyz,FS,SAN JOSE,2015622_080,28/11/2016, 28 , 11 , 49 , VERDADERO , NO ,Lunes,19,ND,412,93,medio,
xyz,FS,SAN JOSE,2015622_080,29/11/2016, 29 , 11 , 49 , VERDADERO , NO ,Martes,20,ND,485,60,medio,
xyz,FS,SAN JOSE,2015622_080,30/11/2016, 30 , 11 , 49 , VERDADERO , NO ,Miercoles,21,ND,491,77,medio,
xyz,FS,SAN JOSE,2015622_080,01/12/2016, 1 , 12 , 49 , VERDADERO , NO ,Jueves,24,ND,530,79,alto,
xyz,FS,SAN JOSE,2015622_080,02/12/2016, 2 , 12 , 49 , VERDADERO , NO ,Viernes,24,ND,604,86,alto,
xyz,FS,SAN JOSE,2015622_080,03/12/2016, 3 , 12 , 49 , VERDADERO , NO ,Sabado,24,ND,696,159,alto,
xyz,FS,SAN JOSE,2015622_080,04/12/2016, 4 , 12 , 50 , FALSO , NO ,Domingo,23,ND,519,125,alto,
xyz,FS,SAN JOSE,2015622_080,05/12/2016, 5 , 12 , 50 , FALSO , NO ,Lunes,19,ND,430,56,medio,
xyz,FS,SAN JOSE,2015622_080,06/12/2016, 6 , 12 , 50 , FALSO , NO ,Martes,20,ND,479,47,medio,
xyz,FS,SAN JOSE,2015622_080,07/12/2016, 7 , 12 , 50 , FALSO , NO ,Miercoles,22,ND,452,67,medio,
xyz,FS,SAN JOSE,2015622_080,08/12/2016, 8 , 12 , 50 , FALSO , NO ,Jueves,24,ND,481,74,medio,
xyz,FS,SAN JOSE,2015622_080,09/12/2016, 9 , 12 , 50 , FALSO , NO ,Viernes,24,ND,559,72,alto,
xyz,FS,SAN JOSE,2015622_080,10/12/2016, 10 , 12 , 50 , FALSO , NO ,Sabado,24,ND,676,132,alto,
xyz,FS,SAN JOSE,2015622_080,11/12/2016, 11 , 12 , 51 , FALSO , NO ,Domingo,21,ND,505,135,alto,
xyz,FS,SAN JOSE,2015622_080,12/12/2016, 12 , 12 , 51 , FALSO , NO ,Lunes,19,ND,428,64,medio,
xyz,FS,SAN JOSE,2015622_080,13/12/2016, 13 , 12 , 51 , VERDADERO , NO ,Martes,20,ND,463,142,medio,
xyz,FS,SAN JOSE,2015622_080,14/12/2016, 14 , 12 , 51 , VERDADERO , NO ,Miercoles,22,ND,489,104,medio,
xyz,FS,SAN JOSE,2015622_080,15/12/2016, 15 , 12 , 51 , VERDADERO , NO ,Jueves,24,ND,524,86,alto,
xyz,FS,SAN JOSE,2015622_080,16/12/2016, 16 , 12 , 51 , VERDADERO , NO ,Viernes,24,ND,586,100,alto,
xyz,FS,SAN JOSE,2015622_080,17/12/2016, 17 , 12 , 51 , VERDADERO , NO ,Sabado,24,ND,644,156,alto,
xyz,FS,SAN JOSE,2015622_080,18/12/2016, 18 , 12 , 52 , FALSO , NO ,Domingo,23,ND,552,135,alto,
xyz,FS,SAN JOSE,2015622_080,19/12/2016, 19 , 12 , 52 , FALSO , NO ,Lunes,20,ND,424,76,medio,
xyz,FS,SAN JOSE,2015622_080,20/12/2016, 20 , 12 , 52 , FALSO , NO ,Martes,20,ND,443,69,medio,
xyz,FS,SAN JOSE,2015622_080,21/12/2016, 21 , 12 , 52 , FALSO , NO ,Miercoles,22,ND,458,74,medio,
xyz,FS,SAN JOSE,2015622_080,22/12/2016, 22 , 12 , 52 , FALSO , NO ,Jueves,24,ND,493,92,medio,
xyz,FS,SAN JOSE,2015622_080,23/12/2016, 23 , 12 , 52 , FALSO , NO ,Viernes,24,ND,601,88,alto,
xyz,FS,SAN JOSE,2015622_080,24/12/2016, 24 , 12 , 52 , FALSO , NO ,Sabado,18,ND,350,89,medio,
xyz,FS,SAN JOSE,2015622_080,25/12/2016, 25 , 12 , 53 , FALSO , Feriado ,Domingo,16,ND,441,123,medio,
xyz,FS,SAN JOSE,2015622_080,26/12/2016, 26 , 12 , 53 , FALSO , NO ,Lunes,19,ND,474,87,medio,
xyz,FS,SAN JOSE,2015622_080,27/12/2016, 27 , 12 , 53 , FALSO , NO ,Martes,20,ND,546,92,alto,
xyz,FS,SAN JOSE,2015622_080,28/12/2016, 28 , 12 , 53 , VERDADERO , NO ,Miercoles,20,ND,463,77,medio,
xyz,FS,SAN JOSE,2015622_080,29/12/2016, 29 , 12 , 53 , VERDADERO , NO ,Jueves,24,ND,537,86,alto,
xyz,FS,SAN JOSE,2015622_080,30/12/2016, 30 , 12 , 53 , VERDADERO , NO ,Viernes,24,ND,568,88,alto,
xyz,FS,SAN JOSE,2015622_080,31/12/2016, 31 , 12 , 53 , VERDADERO , Feriado ,Sabado,18,ND,318,64,medio,
xyz,FS,SAN JOSE,2015622_080,01/01/2017, 1 , 1 , 1 , VERDADERO , Feriado ,Domingo,16,ND,402,97,medio,
xyz,FS,SAN JOSE,2015622_080,02/01/2017, 2 , 1 , 1 , VERDADERO , NO ,Lunes,20,ND,371,58,medio,
xyz,FS,SAN JOSE,2015622_080,03/01/2017, 3 , 1 , 1 , VERDADERO , NO ,Martes,19,ND,432,52,medio,
xyz,FS,SAN JOSE,2015622_080,04/01/2017, 4 , 1 , 1 , FALSO , NO ,Miercoles,22,ND,393,64,medio,
xyz,FS,SAN JOSE,2015622_080,05/01/2017, 5 , 1 , 1 , FALSO , NO ,Jueves,24,ND,411,59,medio,
xyz,FS,SAN JOSE,2015622_080,06/01/2017, 6 , 1 , 1 , FALSO , NO ,Viernes,24,ND,522,71,alto,
xyz,FS,SAN JOSE,2015622_080,07/01/2017, 7 , 1 , 1 , FALSO , NO ,Sabado,24,ND,582,105,alto,
xyz,FS,SAN JOSE,2015622_080,08/01/2017, 8 , 1 , 2 , FALSO , NO ,Domingo,22,ND,481,99,medio,
xyz,FS,SAN JOSE,2015622_080,09/01/2017, 9 , 1 , 2 , FALSO , NO ,Lunes,19,ND,336,40,medio,
xyz,FS,SAN JOSE,2015622_080,10/01/2017, 10 , 1 , 2 , FALSO , NO ,Martes,19,ND,421,54,medio,
xyz,FS,SAN JOSE,2015622_080,11/01/2017, 11 , 1 , 2 , FALSO , NO ,Miercoles,21,ND,392,58,medio,
xyz,FS,SAN JOSE,2015622_080,12/01/2017, 12 , 1 , 2 , FALSO , NO ,Jueves,24,ND,440,64,medio,
xyz,FS,SAN JOSE,2015622_080,13/01/2017, 13 , 1 , 2 , VERDADERO , NO ,Viernes,24,ND,553,83,alto,
xyz,FS,SAN JOSE,2015622_080,14/01/2017, 14 , 1 , 2 , VERDADERO , NO ,Sabado,24,ND,651,124,alto,
xyz,FS,SAN JOSE,2015622_080,15/01/2017, 15 , 1 , 3 , VERDADERO , NO ,Domingo,16,ND,454,120,medio,
xyz,FS,SAN JOSE,2015622_080,16/01/2017, 16 , 1 , 3 , VERDADERO , NO ,Lunes,19,ND,405,62,medio,
xyz,FS,SAN JOSE,2015622_080,17/01/2017, 17 , 1 , 3 , VERDADERO , NO ,Martes,19,ND,469,77,medio,
xyz,FS,SAN JOSE,2015622_080,18/01/2017, 18 , 1 , 3 , FALSO , NO ,Miercoles,22,ND,406,58,medio,
xyz,FS,SAN JOSE,2015622_080,19/01/2017, 19 , 1 , 3 , FALSO , NO ,Jueves,24,ND,467,69,medio,
xyz,FS,SAN JOSE,2015622_080,20/01/2017, 20 , 1 , 3 , FALSO , NO ,Viernes,24,ND,560,82,alto,
xyz,FS,SAN JOSE,2015622_080,21/01/2017, 21 , 1 , 3 , FALSO , NO ,Sabado,24,ND,624,118,alto,
xyz,FS,SAN JOSE,2015622_080,22/01/2017, 22 , 1 , 4 , FALSO , NO ,Domingo,21,ND,509,111,alto,
xyz,FS,SAN JOSE,2015622_080,23/01/2017, 23 , 1 , 4 , FALSO , NO ,Lunes,19,ND,371,52,medio,
xyz,FS,SAN JOSE,2015622_080,24/01/2017, 24 , 1 , 4 , FALSO , NO ,Martes,19,ND,467,54,medio,
xyz,FS,SAN JOSE,2015622_080,25/01/2017, 25 , 1 , 4 , FALSO , NO ,Miercoles,22,ND,403,50,medio,
xyz,FS,SAN JOSE,2015622_080,26/01/2017, 26 , 1 , 4 , FALSO , NO ,Jueves,24,ND,428,56,medio,
xyz,FS,SAN JOSE,2015622_080,27/01/2017, 27 , 1 , 4 , FALSO , NO ,Viernes,24,ND,536,76,alto,
xyz,FS,SAN JOSE,2015622_080,28/01/2017, 28 , 1 , 4 , VERDADERO , NO ,Sabado,24,ND,601,106,alto,
xyz,FS,SAN JOSE,2015622_080,29/01/2017, 29 , 1 , 5 , VERDADERO , NO ,Domingo,21,ND,490,113,medio,
xyz,FS,SAN JOSE,2015622_080,30/01/2017, 30 , 1 , 5 , VERDADERO , NO ,Lunes,19,ND,398,55,medio,
xyz,FS,SAN JOSE,2015622_080,31/01/2017, 31 , 1 , 5 , VERDADERO , NO ,Martes,19,ND,497,58,medio,
xyz,FS,SAN JOSE,2015622_080,01/02/2017, 1 , 2 , 5 , VERDADERO , NO ,Miercoles,20,ND,395,58,medio,
xyz,FS,SAN JOSE,2015622_080,02/02/2017, 2 , 2 , 5 , VERDADERO , NO ,Jueves,24,ND,433,50,medio,
xyz,FS,SAN JOSE,2015622_080,03/02/2017, 3 , 2 , 5 , VERDADERO , NO ,Viernes,24,ND,550,70,alto,
xyz,FS,SAN JOSE,2015622_080,04/02/2017, 4 , 2 , 5 , FALSO , NO ,Sabado,24,ND,574,105,alto,
xyz,FS,SAN JOSE,2015622_080,05/02/2017, 5 , 2 , 6 , FALSO , NO ,Domingo,24,ND,524,109,alto,
xyz,FS,SAN JOSE,2015622_080,06/02/2017, 6 , 2 , 6 , FALSO , NO ,Lunes,19,ND,328,40,medio,
xyz,FS,SAN JOSE,2015622_080,07/02/2017, 7 , 2 , 6 , FALSO , NO ,Martes,19,ND,417,46,medio,
xyz,FS,SAN JOSE,2015622_080,08/02/2017, 8 , 2 , 6 , FALSO , NO ,Miercoles,22,ND,365,37,medio,
xyz,FS,SAN JOSE,2015622_080,09/02/2017, 9 , 2 , 6 , FALSO , NO ,Jueves,24,ND,382,42,medio,
xyz,FS,SAN JOSE,2015622_080,10/02/2017, 10 , 2 , 6 , FALSO , NO ,Viernes,24,ND,529,61,alto,
xyz,FS,SAN JOSE,2015622_080,11/02/2017, 11 , 2 , 6 , FALSO , NO ,Sabado,24,ND,609,102,alto,
xyz,FS,SAN JOSE,2015622_080,12/02/2017, 12 , 2 , 7 , FALSO , NO ,Domingo,22,ND,462,117,medio,
xyz,FS,SAN JOSE,2015622_080,13/02/2017, 13 , 2 , 7 , VERDADERO , NO ,Lunes,18,ND,296,36,medio,
xyz,FS,SAN JOSE,2015622_080,14/02/2017, 14 , 2 , 7 , VERDADERO , NO ,Martes,20,ND,531,66,alto,
xyz,FS,SAN JOSE,2015622_080,15/02/2017, 15 , 2 , 7 , VERDADERO , NO ,Miercoles,22,ND,402,45,medio,
xyz,FS,SAN JOSE,2015622_080,16/02/2017, 16 , 2 , 7 , VERDADERO , NO ,Jueves,24,ND,449,45,medio,
xyz,FS,SAN JOSE,2015622_080,17/02/2017, 17 , 2 , 7 , VERDADERO , NO ,Viernes,24,ND,543,67,alto,
xyz,FS,SAN JOSE,2015622_080,18/02/2017, 18 , 2 , 7 , FALSO , NO ,Sabado,24,ND,607,122,alto,
xyz,FS,SAN JOSE,2015622_080,19/02/2017, 19 , 2 , 8 , FALSO , NO ,Domingo,21,ND,502,134,alto,
xyz,FS,SAN JOSE,2015622_080,20/02/2017, 20 , 2 , 8 , FALSO , NO ,Lunes,19,ND,351,37,medio,
xyz,FS,SAN JOSE,2015622_080,21/02/2017, 21 , 2 , 8 , FALSO , NO ,Martes,19,ND,435,56,medio,
xyz,FS,SAN JOSE,2015622_080,22/02/2017, 22 , 2 , 8 , FALSO , NO ,Miercoles,22,ND,387,36,medio,
xyz,FS,SAN JOSE,2015622_080,23/02/2017, 23 , 2 , 8 , FALSO , NO ,Jueves,24,ND,419,37,medio,
xyz,FS,SAN JOSE,2015622_080,24/02/2017, 24 , 2 , 8 , FALSO , NO ,Viernes,24,ND,552,65,alto,
xyz,FS,SAN JOSE,2015622_080,25/02/2017, 25 , 2 , 8 , FALSO , NO ,Sabado,24,ND,633,115,alto,
xyz,FS,SAN JOSE,2015622_080,26/02/2017, 26 , 2 , 9 , FALSO , NO ,Domingo,21,ND,472,99,medio,
xyz,FS,SAN JOSE,2015622_080,27/02/2017, 27 , 2 , 9 , FALSO , NO ,Lunes,19,ND,340,32,medio,
xyz,FS,SAN JOSE,2015622_080,28/02/2017, 28 , 2 , 9 , VERDADERO , NO ,Martes,19,ND,476,54,medio,
xyz,FS,SAN JOSE,2015622_080,01/03/2017, 1 , 3 , 9 , VERDADERO , NO ,Miercoles,22,ND,458,45,medio,
xyz,FS,SAN JOSE,2015622_080,02/03/2017, 2 , 3 , 9 , VERDADERO , NO ,Jueves,24,ND,436,37,medio,
xyz,FS,SAN JOSE,2015622_080,03/03/2017, 3 , 3 , 9 , VERDADERO , NO ,Viernes,24,ND,559,68,alto,
